Date,DAX,Dow Jones,NASDAQ Composite,S&P 500
2012-01-02,5900.18,12221.19,2657.39,1258.86
2012-01-03,6124.11,12221.19,2657.39,1258.86
2012-01-04,6141.26,12392.46,2639.9,1277.03
2012-01-05,6121.34,12418.42,2642.57,1277.3
2012-01-06,6114.64,12407.45,2671.17,1280.93
2012-01-09,6061.26,12359.31,2682.98,1277.83
2012-01-10,6090.87,12394.51,2704.42,1280.77
2012-01-11,6148.45,12459.52,2695.77,1292.02
2012-01-12,6160.09,12449.91,2716.87,1292.48
2012-01-13,6242.49,12469.96,2707.41,1294.82
2012-01-16,6120.4,12469.96,2707.41,1294.82
2012-01-17,6301.91,12423.12,2736.34,1290.22
2012-01-18,6330.43,12474.69,2731.16,1293.65
2012-01-19,6377.24,12578.19,2779.74,1308.07
2012-01-20,6410.75,12623.83,2776.04,1314.49
2012-01-23,6387.33,12720.25,2786.21,1315.29
2012-01-24,6372.49,12708.37,2771.58,1315.96
2012-01-25,6448.87,12673.63,2803.23,1314.4
2012-01-26,6453.62,12757.33,2828.78,1326.28
2012-01-27,6507.77,12733.95,2797.66,1318.25
2012-01-30,6454.54,12659.17,2790.4,1316.16
2012-01-31,6489.04,12654.78,2825.76,1313.53
2012-02-01,6482.95,12632.76,2830.1,1312.45
2012-02-02,6640.05,12716.54,2854.1,1324.24
2012-02-03,6649.57,12705.04,2888.95,1326.21
2012-02-06,6752.03,12860.72,2892.52,1344.32
2012-02-07,6772.75,12844.37,2895.91,1344.33
2012-02-08,6800.72,12865.79,2906.59,1347.04
2012-02-09,6782.14,12884.41,2922.46,1349.97
2012-02-10,6730.54,12889.55,2902.0,1351.21
2012-02-13,6748.68,12799.11,2926.21,1343.06
2012-02-14,6712.68,12871.77,2921.7,1351.3
2012-02-15,6807.55,12864.65,2943.42,1350.52
2012-02-16,6665.24,12779.81,2915.67,1342.61
2012-02-17,6811.02,12903.33,2958.22,1358.06
2012-02-20,6892.04,12903.33,2958.22,1358.06
2012-02-21,6936.91,12949.34,2957.3,1361.22
2012-02-22,6914.68,12966.22,2942.77,1362.11
2012-02-23,6838.94,12937.08,2933.16,1357.53
2012-02-24,6871.25,12981.2,2963.13,1363.46
2012-02-27,6817.46,12981.13,2945.87,1365.2
2012-02-28,6867.23,12976.74,2969.25,1367.56
2012-02-29,6914.66,13005.42,2991.67,1372.2
2012-03-01,6831.97,12952.29,2979.11,1365.9
2012-03-02,6944.45,12980.75,2986.08,1374.09
2012-03-05,6876.89,12977.34,2969.73,1369.59
2012-03-06,6835.97,12958.65,2917.52,1363.63
2012-03-07,6638.48,12756.12,2922.57,1343.39
2012-03-08,6723.33,12835.53,2954.4,1352.65
2012-03-09,6848.52,12908.62,2975.09,1365.97
2012-03-12,6868.97,12920.58,2989.05,1370.78
2012-03-13,6957.25,12953.2,3003.71,1371.92
2012-03-14,7028.92,13177.15,3042.21,1395.95
2012-03-15,7093.97,13192.97,3048.58,1394.17
2012-03-16,7145.78,13253.51,3058.49,1402.55
2012-03-19,7143.93,13231.94,3057.24,1404.17
2012-03-20,7121.92,13238.45,3060.93,1409.59
2012-03-21,7088.76,13170.79,3077.44,1405.52
2012-03-22,7053.42,13124.4,3055.0,1402.89
2012-03-23,6986.9,13045.99,3066.37,1392.78
2012-03-26,7022.64,13082.62,3090.52,1397.11
2012-03-27,7106.77,13242.09,3124.06,1416.55
2012-03-28,7056.05,13195.39,3123.84,1412.52
2012-03-29,6980.09,13125.99,3087.25,1405.39
2012-03-30,6924.82,13147.94,3110.97,1403.31
2012-04-02,6973.99,13211.36,3085.94,1408.47
2012-04-03,7053.91,13258.96,3119.65,1418.98
2012-04-04,6940.61,13198.19,3085.46,1413.09
2012-04-05,6817.85,13067.18,3061.75,1398.79
2012-04-09,6817.85,13057.57,3037.28,1397.45
2012-04-10,6694.72,12929.44,3044.67,1382.18
2012-04-11,6628.66,12716.92,3020.15,1358.98
2012-04-12,6710.37,12806.45,3023.11,1368.77
2012-04-13,6732.07,12986.2,3045.08,1387.61
2012-04-16,6556.3,12850.88,3027.57,1370.27
2012-04-17,6625.71,12921.79,3002.02,1369.57
2012-04-18,6780.49,13114.56,3031.82,1390.78
2012-04-19,6775.46,13028.73,3028.2,1385.08
2012-04-20,6689.71,12964.48,3023.73,1376.96
2012-04-23,6666.79,13028.2,2969.0,1378.53
2012-04-24,6566.11,12927.77,2967.37,1366.97
2012-04-25,6622.96,12997.69,3013.65,1372.11
2012-04-26,6702.61,13090.11,3029.62,1390.64
2012-04-27,6662.31,13204.7,3060.34,1400.19
2012-04-30,6844.1,13228.31,3060.06,1403.26
2012-05-01,6844.1,13214.16,3044.79,1397.86
2012-05-02,6861.3,13278.11,3035.07,1405.5
2012-05-03,6749.27,13267.59,3061.13,1402.32
2012-05-04,6682.96,13204.62,3001.15,1391.51
2012-05-07,6515.94,13035.85,2940.41,1368.79
2012-05-08,6548.74,13000.73,2939.36,1369.16
2012-05-09,6483.27,12921.81,2912.41,1363.2
2012-05-10,6531.15,12831.58,2950.21,1354.58
2012-05-11,6465.19,12851.79,2919.35,1358.11
2012-05-14,6499.79,12818.49,2907.78,1351.93
2012-05-15,6501.93,12695.05,2902.3,1338.36
2012-05-16,6344.92,12617.32,2904.67,1330.78
2012-05-17,6401.15,12598.32,2874.71,1324.82
2012-05-18,6254.82,12443.02,2814.43,1305.05
2012-05-21,6269.31,12369.15,2782.55,1295.73
2012-05-22,6381.83,12505.38,2853.87,1316.09
2012-05-23,6352.43,12501.52,2832.17,1316.02
2012-05-24,6338.12,12491.91,2856.55,1318.72
2012-05-25,6334.15,12530.74,2839.74,1320.81
2012-05-28,6425.1,12530.74,2839.74,1320.81
2012-05-29,6396.65,12454.83,2853.27,1318.9
2012-05-30,6360.79,12579.02,2847.27,1331.25
2012-05-31,6297.68,12414.41,2837.37,1313.09
2012-06-01,6259.76,12391.56,2810.13,1309.87
2012-06-04,5976.46,12119.85,2747.61,1278.29
2012-06-05,5999.86,12101.08,2749.35,1277.82
2012-06-06,6028.36,12125.0,2796.23,1285.61
2012-06-07,6117.76,12416.53,2872.05,1316.15
2012-06-08,6082.63,12460.81,2823.82,1314.99
2012-06-11,6255.65,12553.81,2882.49,1325.72
2012-06-12,6141.92,12412.07,2815.84,1309.4
2012-06-13,6183.8,12566.38,2838.12,1324.02
2012-06-14,6146.92,12497.89,2820.63,1314.88
2012-06-15,6164.56,12652.21,2839.4,1329.19
2012-06-18,6304.77,12767.02,2872.49,1342.42
2012-06-19,6254.77,12744.62,2909.87,1344.83
2012-06-20,6364.06,12837.1,2932.96,1358.04
2012-06-21,6357.25,12823.1,2929.15,1355.43
2012-06-22,6273.1,12574.82,2866.17,1325.92
2012-06-25,6229.43,12639.8,2863.89,1334.9
2012-06-26,6157.84,12503.57,2845.4,1314.09
2012-06-27,6155.91,12532.93,2862.13,1320.71
2012-06-28,6232.12,12626.25,2853.89,1331.52
2012-06-29,6296.74,12604.6,2902.44,1330.12
2012-07-02,6405.39,12879.71,2938.41,1362.33
2012-07-03,6508.33,12868.06,2950.81,1365.75
2012-07-04,6564.3,12868.06,2950.81,1365.75
2012-07-05,6561.77,12941.85,2970.37,1373.72
2012-07-06,6508.22,12889.4,2955.2,1367.09
2012-07-09,6408.64,12772.02,2934.49,1354.66
2012-07-10,6397.46,12733.87,2945.35,1352.96
2012-07-11,6413.17,12653.04,2898.77,1341.4
2012-07-12,6410.94,12602.71,2867.08,1341.29
2012-07-13,6446.22,12573.73,2874.06,1334.81
2012-07-16,6550.95,12776.33,2903.03,1356.5
2012-07-17,6583.77,12728.73,2911.46,1353.68
2012-07-18,6601.71,12796.98,2904.24,1363.58
2012-07-19,6706.99,12909.61,2961.71,1373.01
2012-07-20,6741.9,12942.68,2957.02,1376.51
2012-07-23,6561.87,12820.45,2877.51,1362.34
2012-07-24,6420.82,12720.93,2894.95,1350.52
2012-07-25,6387.84,12617.77,2856.78,1338.35
2012-07-26,6393.2,12680.59,2896.68,1338.17
2012-07-27,6605.42,12888.91,2906.5,1360.05
2012-07-30,6729.19,13075.35,2959.07,1385.94
2012-07-31,6780.62,13071.72,2945.08,1385.27
2012-08-01,6775.99,13007.47,2956.72,1379.32
2012-08-02,6756.16,12969.7,2900.46,1375.13
2012-08-03,6626.3,12884.82,2951.28,1365.45
2012-08-06,6845.88,13099.88,2978.16,1391.04
2012-08-07,6909.28,13118.65,3002.66,1394.46
2012-08-08,6944.89,13158.1,3003.77,1401.23
2012-08-09,6979.41,13174.73,3009.86,1402.26
2012-08-10,6927.71,13163.15,3008.83,1402.58
2012-08-13,6935.51,13204.93,3018.27,1405.87
2012-08-14,6965.04,13168.11,3032.67,1404.36
2012-08-15,6953.01,13157.47,3013.33,1403.89
2012-08-16,6958.39,13163.24,3037.18,1406.61
2012-08-17,7011.37,13251.2,3067.11,1415.84
2012-08-20,7037.02,13274.58,3072.66,1417.85
2012-08-21,7048.79,13272.1,3085.25,1418.13
2012-08-22,7048.3,13198.31,3059.94,1413.09
2012-08-23,7065.99,13171.37,3065.82,1413.49
2012-08-24,6957.6,13052.82,3045.22,1401.99
2012-08-27,6960.02,13157.74,3083.62,1411.13
2012-08-28,7004.05,13122.74,3069.4,1410.44
2012-08-29,7003.02,13103.46,3078.05,1409.32
2012-08-30,6962.29,13101.29,3066.73,1410.08
2012-08-31,6897.73,13002.72,3069.64,1400.07
2012-09-03,6946.61,13002.72,3069.64,1400.07
2012-09-04,7012.99,13092.15,3063.25,1406.54
2012-09-05,6941.66,13036.09,3072.57,1404.94
2012-09-06,6984.31,13045.23,3087.94,1403.44
2012-09-07,7183.92,13289.53,3133.22,1432.12
2012-09-10,7207.96,13308.56,3131.34,1437.92
2012-09-11,7197.2,13254.6,3105.01,1429.13
2012-09-12,7331.58,13321.62,3115.33,1433.56
2012-09-13,7341.78,13329.71,3117.66,1436.56
2012-09-14,7397.98,13540.4,3166.24,1460.07
2012-09-17,7390.29,13588.57,3183.4,1465.42
2012-09-18,7350.09,13552.33,3173.62,1461.19
2012-09-19,7387.18,13565.41,3179.04,1459.5
2012-09-20,7322.62,13575.17,3166.84,1461.05
2012-09-21,7409.34,13597.24,3194.86,1460.34
2012-09-24,7419.65,13577.85,3155.35,1459.76
2012-09-25,7406.22,13559.92,3170.37,1456.94
2012-09-26,7362.98,13458.63,3113.4,1441.6
2012-09-27,7313.15,13413.47,3105.87,1433.36
2012-09-28,7330.61,13485.89,3125.31,1447.13
2012-10-01,7227.81,13437.66,3130.31,1440.9
2012-10-02,7278.13,13515.3,3127.73,1444.99
2012-10-03,7283.26,13479.21,3130.85,1446.05
2012-10-04,7368.21,13495.18,3142.38,1451.08
2012-10-05,7327.7,13569.18,3161.21,1461.4
2012-10-08,7340.39,13610.38,3121.33,1460.93
2012-10-09,7306.33,13582.88,3108.01,1455.9
2012-10-10,7219.46,13473.53,3066.25,1441.48
2012-10-11,7192.75,13346.28,3075.89,1432.82
2012-10-12,7260.57,13325.62,3049.08,1432.84
2012-10-15,7237.4,13329.54,3053.21,1428.75
2012-10-16,7309.08,13423.84,3073.21,1440.31
2012-10-17,7381.08,13539.63,3091.38,1454.22
2012-10-18,7401.41,13553.24,3097.77,1460.94
2012-10-19,7413.69,13545.33,3066.56,1457.34
2012-10-22,7372.36,13344.28,3005.92,1433.21
2012-10-23,7339.16,13344.9,2989.44,1433.74
2012-10-24,7202.03,13103.53,3011.82,1413.2
2012-10-25,7203.12,13079.64,3005.04,1409.74
2012-10-26,7161.73,13104.22,2986.05,1412.97
2012-10-29,7205.05,13104.22,2986.05,1412.97
2012-10-30,7239.69,13104.22,2986.05,1412.97
2012-10-31,7305.07,13107.44,2986.85,1410.99
2012-11-01,7255.3,13099.19,2987.54,1412.2
2012-11-02,7336.52,13233.39,3033.85,1427.59
2012-11-05,7320.98,13092.28,2983.03,1414.02
2012-11-06,7336.46,13113.89,3003.71,1417.26
2012-11-07,7425.08,13228.24,2976.46,1428.27
2012-11-08,7260.35,12932.81,2942.09,1394.53
2012-11-09,7220.69,12811.17,2892.57,1377.55
2012-11-12,7164.68,12815.93,2916.38,1379.86
2012-11-13,7131.6,12808.71,2880.77,1380.03
2012-11-14,7156.34,12746.54,2896.81,1374.64
2012-11-15,7064.99,12571.1,2847.84,1355.41
2012-11-16,7045.63,12542.31,2838.9,1353.36
2012-11-19,7020.23,12590.23,2886.0,1359.88
2012-11-20,7098.13,12790.89,2910.73,1386.82
2012-11-21,7148.91,12788.36,2919.14,1387.79
2012-11-22,7210.46,12788.36,2919.14,1387.79
2012-11-23,7258.33,12833.13,2943.62,1391.03
2012-11-26,7286.69,13008.3,2961.02,1409.15
2012-11-27,7343.01,12963.38,2974.56,1406.29
2012-11-28,7317.49,12875.56,2952.02,1398.77
2012-11-29,7382.55,12977.35,3005.41,1409.96
2012-11-30,7399.09,13022.05,3013.25,1415.95
2012-12-03,7427.41,13027.73,3029.21,1416.34
2012-12-04,7428.13,12966.45,3000.44,1409.46
2012-12-05,7480.59,12948.96,2993.2,1407.05
2012-12-06,7469.54,13026.19,2967.99,1409.43
2012-12-07,7539.78,13072.87,2999.69,1413.95
2012-12-10,7484.95,13154.89,2973.19,1418.07
2012-12-11,7529.24,13170.34,3005.43,1418.55
2012-12-12,7595.2,13250.05,3033.93,1427.84
2012-12-13,7618.62,13241.38,3007.83,1428.48
2012-12-14,7599.03,13170.8,2976.95,1419.45
2012-12-17,7604.16,13135.17,2975.5,1413.54
2012-12-18,7634.28,13236.61,3020.82,1430.47
2012-12-19,7675.33,13351.04,3059.03,1446.79
2012-12-20,7642.99,13246.67,3050.3,1435.81
2012-12-21,7632.41,13309.95,2998.6,1443.67
2012-12-24,7632.41,13190.15,3013.89,1430.15
2012-12-26,7632.41,13138.85,3013.13,1426.66
2012-12-27,7652.27,13114.97,2989.87,1419.83
2012-12-28,7649.89,13095.08,2965.12,1418.1
2012-12-31,7649.89,12938.19,2955.45,1402.43
2013-01-02,7689.46,13104.3,3091.33,1426.19
2013-01-03,7762.13,13413.01,3108.49,1462.42
2013-01-04,7740.99,13391.05,3100.88,1459.37
2013-01-07,7760.01,13436.13,3089.17,1466.47
2013-01-08,7710.7,13377.42,3098.46,1461.89
2013-01-09,7713.57,13329.92,3099.65,1457.15
2013-01-10,7732.14,13391.82,3125.64,1464.64
2013-01-11,7725.93,13471.45,3122.12,1472.12
2013-01-14,7737.61,13488.43,3113.65,1472.05
2013-01-15,7704.05,13507.32,3101.06,1470.67
2013-01-16,7661.61,13534.89,3110.72,1472.33
2013-01-17,7677.28,13511.23,3130.49,1472.63
2013-01-18,7747.13,13596.02,3127.91,1480.95
2013-01-21,7727.77,13596.02,3127.91,1480.95
2013-01-22,7741.88,13649.7,3135.63,1485.98
2013-01-23,7702.92,13712.21,3155.82,1492.56
2013-01-24,7700.53,13779.33,3125.67,1494.81
2013-01-25,7746.78,13825.33,3140.65,1494.82
2013-01-28,7859.83,13895.98,3152.17,1502.96
2013-01-29,7841.96,13881.93,3149.62,1500.18
2013-01-30,7855.68,13954.42,3157.43,1507.84
2013-01-31,7800.45,13910.42,3140.67,1501.96
2013-02-01,7792.59,13860.58,3162.94,1498.11
2013-02-04,7822.54,14009.79,3161.72,1513.17
2013-02-05,7643.54,13880.08,3140.9,1495.71
2013-02-06,7665.88,13979.3,3159.38,1511.29
2013-02-07,7581.37,13986.52,3167.44,1512.12
2013-02-08,7607.57,13944.05,3178.06,1509.39
2013-02-11,7627.72,13992.97,3192.53,1517.93
2013-02-12,7619.12,13971.24,3190.73,1517.01
2013-02-13,7678.48,14018.7,3195.34,1519.43
2013-02-14,7697.89,13982.91,3182.74,1520.33
2013-02-15,7636.26,13973.39,3202.84,1521.38
2013-02-18,7591.08,13973.39,3202.84,1521.38
2013-02-19,7614.1,13981.76,3197.46,1519.79
2013-02-20,7747.21,14035.67,3211.99,1530.94
2013-02-21,7681.61,13927.54,3154.88,1511.95
2013-02-22,7619.81,13880.62,3149.09,1502.42
2013-02-25,7731.8,14000.57,3180.59,1515.6
2013-02-26,7682.24,13784.17,3126.23,1487.85
2013-02-27,7641.84,13900.13,3129.72,1496.94
2013-02-28,7712.2,14075.37,3161.43,1515.99
2013-03-01,7735.35,14054.49,3143.54,1514.68
2013-03-04,7654.67,14089.66,3159.46,1518.2
2013-03-05,7779.62,14127.82,3200.38,1525.2
2013-03-06,7907.39,14253.77,3233.31,1539.79
2013-03-07,7934.19,14296.24,3224.5,1541.46
2013-03-08,7970.66,14329.49,3245.85,1544.26
2013-03-11,7967.46,14397.07,3237.74,1551.15
2013-03-12,7970.83,14447.29,3244.85,1556.22
2013-03-13,7964.77,14450.06,3243.04,1552.48
2013-03-14,8013.25,14455.28,3253.0,1554.52
2013-03-15,8074.03,14539.14,3260.46,1563.21
2013-03-18,7924.04,14514.11,3215.71,1560.7
2013-03-19,7980.54,14452.06,3246.7,1552.1
2013-03-20,7995.59,14455.82,3251.91,1548.34
2013-03-21,7989.59,14511.73,3228.17,1558.71
2013-03-22,7917.64,14421.49,3235.3,1545.9
2013-03-25,7988.27,14512.03,3255.85,1556.89
2013-03-26,7889.15,14447.75,3249.95,1551.69
2013-03-27,7905.96,14559.65,3230.76,1563.75
2013-03-28,7791.14,14526.16,3257.32,1562.86
2013-04-01,7791.14,14578.54,3268.63,1569.18
2013-04-02,7806.12,14572.85,3252.55,1562.17
2013-04-03,7926.88,14662.01,3257.38,1570.25
2013-04-04,7902.86,14550.35,3219.11,1553.69
2013-04-05,7820.69,14606.11,3174.0,1559.98
2013-04-08,7669.04,14565.25,3207.15,1553.26
2013-04-09,7704.35,14613.48,3229.81,1563.11
2013-04-10,7664.16,14673.46,3246.06,1568.61
2013-04-11,7799.31,14802.24,3289.59,1587.73
2013-04-12,7831.87,14865.14,3292.39,1593.3
2013-04-15,7740.54,14865.06,3277.58,1588.84
2013-04-16,7680.78,14599.2,3239.05,1552.36
2013-04-17,7719.56,14756.78,3236.25,1574.57
2013-04-18,7519.67,14618.59,3212.24,1552.03
2013-04-19,7490.11,14537.14,3169.32,1541.61
2013-04-22,7516.06,14547.51,3217.4,1555.25
2013-04-23,7477.03,14567.17,3252.8,1562.5
2013-04-24,7656.76,14719.46,3262.21,1578.78
2013-04-25,7766.61,14676.3,3279.82,1578.93
2013-04-26,7835.59,14700.8,3284.07,1585.16
2013-04-29,7834.02,14712.55,3290.31,1582.34
2013-04-30,7928.42,14818.75,3308.05,1593.58
2013-05-01,7928.42,14839.8,3325.35,1597.55
2013-05-02,7905.35,14700.95,3306.15,1582.77
2013-05-03,7972.28,14831.58,3371.41,1597.6
2013-05-06,8119.22,14973.96,3382.33,1614.4
2013-05-07,8125.82,14968.89,3398.83,1617.55
2013-05-08,8176.88,15056.2,3394.89,1625.95
2013-05-09,8232.5,15105.12,3408.94,1632.69
2013-05-10,8278.45,15082.62,3414.84,1626.69
2013-05-13,8281.95,15113.42,3429.53,1632.1
2013-05-14,8304.5,15092.15,3439.72,1633.75
2013-05-15,8333.61,15211.87,3455.67,1649.13
2013-05-16,8348.54,15273.92,3473.16,1658.07
2013-05-17,8356.26,15234.75,3483.41,1652.45
2013-05-20,8434.97,15348.33,3490.46,1665.71
2013-05-21,8446.78,15334.97,3495.46,1666.2
2013-05-22,8467.56,15387.12,3503.48,1669.39
2013-05-23,8410.06,15300.57,3426.07,1651.62
2013-05-24,8390.16,15290.74,3438.28,1646.67
2013-05-27,8346.6,15290.74,3438.28,1646.67
2013-05-28,8432.46,15307.33,3497.9,1652.63
2013-05-29,8437.21,15399.94,3471.67,1656.57
2013-05-30,8314.2,15306.02,3473.21,1649.14
2013-05-31,8385.38,15322.22,3478.22,1652.13
2013-06-03,8291.49,15123.55,3460.76,1631.71
2013-06-04,8358.68,15255.22,3467.02,1640.73
2013-06-05,8229.23,15168.1,3432.85,1629.05
2013-06-06,8188.82,14955.45,3404.41,1609.29
2013-06-07,8124.88,15044.46,3437.84,1625.27
2013-06-10,8246.04,15247.81,3475.68,1644.67
2013-06-11,8256.19,15231.38,3436.62,1638.64
2013-06-12,8204.91,15130.39,3458.14,1629.94
2013-06-13,8023.37,14992.54,3398.54,1612.15
2013-06-14,8157.88,15178.08,3442.31,1635.52
2013-06-17,8170.75,15078.71,3449.97,1630.64
2013-06-18,8196.44,15186.3,3456.29,1639.77
2013-06-19,8254.57,15315.47,3483.59,1651.83
2013-06-20,8085.67,15105.51,3405.14,1624.62
2013-06-21,7946.32,14760.62,3367.81,1588.62
2013-06-24,7776.88,14795.79,3326.38,1588.77
2013-06-25,7741.13,14669.69,3350.59,1577.52
2013-06-26,7810.37,14769.99,3375.7,1592.27
2013-06-27,7945.92,14921.28,3395.79,1606.44
2013-06-28,8015.53,15016.58,3389.3,1611.12
2013-07-01,8000.02,14911.6,3430.48,1609.78
2013-07-02,7988.92,14973.04,3430.69,1614.29
2013-07-03,7841.18,14923.73,3420.27,1611.48
2013-07-04,7877.91,14923.73,3420.27,1611.48
2013-07-05,8010.44,14995.46,3468.48,1618.65
2013-07-08,7865.92,15137.22,3493.81,1634.2
2013-07-09,8021.13,15228.46,3501.25,1642.89
2013-07-10,8056.51,15298.03,3502.11,1651.56
2013-07-11,8163.56,15298.0,3557.79,1657.41
2013-07-12,8192.91,15460.69,3579.58,1675.26
2013-07-15,8237.92,15459.69,3601.09,1679.59
2013-07-16,8251.51,15485.03,3611.0,1682.7
2013-07-17,8216.7,15456.92,3608.13,1677.91
2013-07-18,8239.38,15465.91,3610.03,1681.05
2013-07-19,8299.01,15524.27,3581.9,1686.15
2013-07-22,8343.28,15543.97,3599.87,1694.41
2013-07-23,8358.62,15547.0,3606.7,1696.63
2013-07-24,8325.06,15576.69,3605.26,1696.06
2013-07-25,8349.52,15539.17,3589.46,1685.21
2013-07-26,8341.78,15547.85,3584.85,1687.31
2013-07-29,8307.12,15557.14,3604.29,1690.32
2013-07-30,8302.14,15534.49,3612.36,1687.92
2013-07-31,8235.22,15528.57,3627.66,1687.76
2013-08-01,8320.38,15503.85,3654.18,1689.42
2013-08-02,8428.58,15627.56,3671.11,1706.1
2013-08-05,8416.11,15651.98,3682.67,1708.01
2013-08-06,8387.93,15608.44,3685.39,1705.79
2013-08-07,8265.33,15516.21,3658.53,1695.3
2013-08-08,8256.4,15477.27,3672.21,1693.35
