date,bitcoin,ethereum,litecoin,xrp
2016-11-14,2702.9003865,38.9280495,14.8396343,0.0309114126
2016-11-15,2712.873052,38.41593965,14.862737,0.030418555
2016-11-16,2738.054995,39.2360855,14.88969015,0.0296869695
2016-11-17,2850.411126,38.581509,14.9705496,0.029648465
2016-11-18,2839.8223885,38.25422075,14.9551478,0.03006816405
2016-11-19,2876.132132,36.3251453,15.13611895,0.03003351
2016-11-20,2879.7130505,37.0336281,15.1014649,0.02960611005
2016-11-21,2805.0913295,36.7178912,14.9320451,0.0294559425
2016-11-22,2834.6627855,36.8488065,15.10531535,0.02849333
2016-11-23,2885.296203,37.88457755,15.0629604,0.0284086201
2016-11-24,2853.4529815,37.66125145,15.0090541,0.0271264202499999
2016-11-25,2831.2743895,35.3625328,14.88198925,0.0264525915
2016-11-26,2850.8346755,36.09026785,14.9474469,0.02625621855
2016-11-27,2826.769363,35.9478012,14.83578385,0.02684148695
2016-11-28,2808.595239,34.51928425,14.862737,0.02635633025
2016-11-29,2823.534985,33.36414925,14.8935406,0.0260328924499999
2016-11-30,2820.685652,31.47742875,14.78957845,0.025875024
2016-12-01,2858.9206205,33.1061691,14.8858397,0.02616380775
2016-12-02,2897.9641835,32.4900971,14.96669915,0.0254283718
2016-12-03,2968.465923,29.45979295,15.016755,0.0252512510999999
2016-12-04,2942.667908,30.42240545,14.98980185,0.0256285951999999
2016-12-05,2950.9463755,29.0477948,14.9859514,0.0247314403499999
2016-12-06,2904.548453,25.7749123,13.45732275,0.0242732367999999
2016-12-07,2919.4496945,29.3096254,13.47272455,0.025798015
2016-12-08,2947.750502,32.1666593,13.9771335,0.02695315
2016-12-09,2959.0323205,31.9510341,14.119600149999998,0.0269377481999999
2016-12-10,2966.694716,32.7981331,14.17350645,0.0266874689499999
2016-12-11,2980.2483,31.2040468,14.1234506,0.0259597338999999
2016-12-12,2956.7990595,31.58524135,13.98868485,0.0260521447
2016-12-13,2997.4598115,32.70187185,14.0541425,0.025798015
2016-12-14,2998.499433,32.1743602,13.98868485,0.0257556600499999
2016-12-15,2989.874425,31.66995125,13.9001245,0.0261368546
2016-12-16,2984.9073445,29.879492,13.97328305,0.0255438853
2016-12-17,3011.2444225,30.23758385,13.9232272,0.0257749123
2016-12-18,3030.9587265,29.494447,14.12730105,0.0249894205
2016-12-19,3038.0435545,30.29149015,14.1080488,0.025027925
2016-12-20,3041.0469055,29.22876595,14.01948845,0.0248354025
2016-12-21,3076.894595,29.22876595,14.01948845,0.0251742421
2016-12-22,3192.8316445,30.31459285,13.9771335,0.02525510155
2016-12-23,3311.9645675,29.42128845,14.12730105,0.0245504691999999
2016-12-24,3531.5172265,27.492213,16.976634049999998,0.0234338387
2016-12-25,3431.0204815,27.8618562,16.8803728,0.0247891971
2016-12-26,3431.0204815,27.5846238,16.2411981,0.0242963395
2016-12-27,3459.167271,27.7694454,16.16803955,0.0240653125
2016-12-28,3564.669601,27.4999139,16.572336800000002,0.02362251075
2016-12-29,3743.2919765,29.1633083,17.0343908,0.02403835935
2016-12-30,3739.094986,31.53133505,17.207661050000002,0.0249278132999999
2016-12-31,3692.735568,31.4273729,16.7417566,0.0247006367499999
2017-01-01,3709.446521,30.872908100000004,16.6262431,0.02507027995
2017-01-02,3832.891948,31.3965693,17.03054035,0.0244349557
2017-01-03,3916.1001725,32.093500750000004,17.4733421,0.0243040404
2017-01-04,3978.669985,37.11448755,17.37708085,0.02468523495
2017-01-05,4371.839434500001,42.35495,17.02283945,0.0246813845
2017-01-06,3809.4427075,38.966554,16.00632065,0.0241654242
2017-01-07,3412.114772,38.889545,14.4853929,0.0239574999
2017-01-08,3422.5494915,37.47642985,14.7010181,0.02450041335
2017-01-09,3468.716387,39.1590765,15.0706613,0.0240691629499999
2017-01-10,3464.557901,39.5441215,16.3721134,0.0237803792
2017-01-11,3482.2314665,40.429725,17.19996015,0.02624081675
2017-01-12,3024.2589434999995,37.07598305,14.7934289,0.02519349435
2017-01-13,3119.2880495,37.39942085,15.16692255,0.02448501155
2017-01-14,3175.9666735,37.16069295,14.85888655,0.0256786510499999
2017-01-15,3155.9443335,37.43022445,14.98210095,0.02616380775
2017-01-16,3161.8740265,37.72285865,14.8165316,0.0262215645
2017-01-17,3185.631303,36.7949002,14.70486855,0.027338195
2017-01-18,3464.095847,38.8510405,14.98980185,0.0262985735
2017-01-19,3357.7079135,38.889545,14.64326135,0.0261830599999999
2017-01-20,3446.9613445,39.9291665,14.7010181,0.026337078
2017-01-21,3438.1053095,40.6992565,14.9320451,0.02541297
2017-01-22,3541.797928,42.0084095,15.00520365,0.026337078
2017-01-23,3537.947478,41.1613105,14.76647575,0.0261060509999999
2017-01-24,3548.035657,41.353833,14.6933172,0.0257595105
2017-01-25,3441.3396875,40.583743,14.4237857,0.025027925
2017-01-26,3443.8809845,40.275707,14.1003479,0.0249894205
2017-01-27,3525.3180019999995,40.9302835,14.78187755,0.024257835
2017-01-28,3534.7516045,40.3142115,14.82038205,0.024488862
2017-01-29,3536.6768295,40.6222475,14.7780271,0.0246043754999999
2017-01-30,3521.4290475,40.3142115,14.72027035,0.0242963395
2017-01-31,3545.2248285,40.660752,15.36714595,0.0248354025
2017-02-01,3717.5709705,41.045797,15.47495855,0.0246813845
2017-02-02,3782.7975935,41.2383195,15.4018,0.0249894205
2017-02-03,3865.7362865,41.507851,15.521163949999998,0.02464288
2017-02-04,3900.582859,42.1624275,15.3709964,0.024565871
2017-02-05,3973.0868325,43.587094,15.39794955,0.024796898
2017-02-06,3912.4807495,43.3175625,15.27473515,0.0242193304999999
2017-02-07,3945.4406015,43.587094,15.1168667,0.024565871
2017-02-08,4041.278302,44.0876525,15.25163245,0.0246813845
2017-02-09,4064.1114705,43.741112,15.11301625,0.0244503575
2017-02-10,3769.436532,41.9314005,14.12730105,0.024180826
2017-02-11,3841.2474245,43.510085,14.6779154,0.0242963395
2017-02-12,3882.485744,43.818121000000005,14.6625136,0.024565871
2017-02-13,3837.050434,43.664103,14.34292625,0.0241423215
2017-02-14,3832.583912,43.8566255,14.38913165,0.024026808
2017-02-15,3882.562753,50.05585,14.6471118,0.0239497989999999
2017-02-16,3881.9851855,49.9403365,14.6779154,0.023487745
2017-02-17,3973.3948685,49.208751,14.78187755,0.0228331685
2017-02-18,4040.7007345,48.746697,14.75877485,0.0226021415
2017-02-19,4051.751526,49.1702465,14.5392992,0.021331493
2017-02-20,4038.6985005,49.054733,14.4545893,0.0227561595
2017-02-21,4149.090902,47.0910035,14.38143075,0.0229486819999999
2017-02-22,4308.7690635,48.7852015,14.5392992,0.0225251325
2017-02-23,4314.275207,48.8622105,14.6163082,0.0224481235
2017-02-24,4512.3808595,50.5564085,14.6163082,0.0225251325
2017-02-25,4530.0159205,50.0943545,15.12841805,0.0215625199999999
2017-02-26,4424.3595725,52.2506065,14.8396343,0.0216780335
2017-02-27,4511.110210999999,56.1780655,14.7010181,0.021947565
2017-02-28,4577.5304735,59.8744975,14.7780271,0.021408502
2017-03-01,4579.2246715,61.8767315,14.52774785,0.0214470065
2017-03-02,4707.7911970000005,67.57539750000001,14.6471118,0.0207539255
2017-03-03,4834.1244615,73.46658599999999,15.247782,0.023333727
2017-03-04,4941.282485,75.006766,15.4942108,0.0249894205
2017-03-05,4868.200943999999,71.6568745,15.3093892,0.0238727899999999
2017-03-06,4894.769049,74.00564899999999,15.28243605,0.023256718
2017-03-07,4917.0631545,76.0463875,15.58277115,0.023256718
2017-03-08,4746.4112105,72.8120095,15.26703425,0.0259135284999999
2017-03-09,4416.3506365,63.686443,14.6471118,0.025027925
2017-03-10,4587.1565985,68.1914695,14.95899825,0.0249509159999999
2017-03-11,4283.2020755,73.65910849999999,14.5392992,0.0237572765
2017-03-12,4540.527649,82.5921525,14.631709999999998,0.0240653125
2017-03-13,4717.2247995,89.75398949999999,14.88969015,0.024334844
2017-03-14,4767.5886855,109.5453025,16.780261099999997,0.024796898
2017-03-15,4786.648413,110.045861,16.06792785,0.0246043754999999
2017-03-16,4826.2695435000005,135.458831,16.4106179,0.0240653125
2017-03-17,4516.115796,175.23397949999998,16.65319625,0.024257835
2017-03-18,4126.5657695,171.268016,16.187291799999997,0.0229871865
2017-03-19,3740.250121,130.9153,15.5866216,0.026491096
2017-03-20,3937.47017,166.03140399999998,15.33634235,0.0257595105
2017-03-21,4033.3848795,163.6826295,15.867704450000002,0.0265681049999999
2017-03-22,4317.4710805,164.2987015,15.7483405,0.0262600689999999
2017-03-23,4022.642124,160.3712425,15.3093892,0.0276847355
2017-03-24,3985.3312635,166.33944,15.478808999999998,0.0423549499999999
2017-03-25,3618.267865,204.535904,16.08332965,0.0408917789999999
2017-03-26,3720.689835,195.371833,15.7560414,0.034191996
2017-03-27,3732.780248,194.7942655,15.78299455,0.0360787164999999
2017-03-28,4024.259313000001,188.826068,15.80609725,0.0363097435
2017-03-29,4021.486989,193.4851125,16.1564882,0.0367717974999999
2017-03-30,4011.783855,204.3433815,16.630093549999998,0.0390820675
2017-03-31,3996.4205595,199.8768595,28.8937768,0.0532517235
2017-04-01,4155.059099499999,190.8668065,27.34974635,0.0823996299999999
2017-04-02,4182.050754,193.5621215,28.79751555,0.0847098999999999
2017-04-03,4225.48383,184.513564,31.6661008,0.236802675
2017-04-04,4418.622402,168.9962505,33.0137583,0.1232529044999999
2017-04-05,4396.3282965,170.6134395,34.53468605,0.1458165415
2017-04-06,4350.507941499999,172.6156735,47.7070755,0.1370375154999999
2017-04-07,4577.029915,165.6848635,41.199815,0.12783494
2017-04-08,4583.9222205,161.872918,38.06939915,0.1430442175
2017-04-09,4546.534351,170.343908,41.045797,0.1376535874999999
2017-04-10,4637.250953,168.34167399999998,35.4472427,0.1317238945
2017-04-11,4646.3765195,167.9181245,37.73055955,0.131069318
2017-04-12,4700.398333,168.41868300000002,37.21459925,0.127680922
2017-04-13,4668.7861385,177.89079,44.66522,0.1330330475
2017-04-14,4528.89929,192.599509,42.585977,0.131762399
2017-04-15,4533.250298499999,181.8567535,44.9347515,0.128913066
2017-04-16,4531.9411455,188.209996,44.9347515,0.1301837145
2017-04-17,4531.209559999999,185.6301945,45.1657785,0.127295877
2017-04-18,4597.4758045,184.590573,43.356067,0.1283354984999999
2017-04-19,4643.9892405,192.060446,42.585977,0.1263332645
2017-04-20,4679.06684,183.974501,39.62113049999999,0.1168611574999999
2017-04-21,4767.2036405,190.0197075,42.2394365,0.1154749955
2017-04-22,4811.676338,186.1692575,46.2054,0.1291825975
2017-04-23,4777.984900500001,186.4002845,54.0988225,0.12167422
2017-04-24,4809.751113,187.7094375,58.3343175,0.1209426344999999
2017-04-25,4806.0546810000005,192.291473,57.25619149999999,0.1213276795
2017-04-26,4868.1624395,192.8690405,57.987777,0.124138508
2017-04-27,4954.1044835,203.30376,57.3332005,0.1261022375
2017-04-28,5132.3033095,242.3088185,56.447597,0.1356513535
2017-04-29,5119.635329,278.849589,54.8689125,0.17327025
2017-04-30,5145.279326,264.7184375,60.6445875,0.2072697235
2017-05-01,5205.4618595,307.3814235,60.182533500000005,0.2009164809999999
2017-05-02,5451.5056145,289.476831,60.606083,0.2072697235
2017-05-03,5567.4811685,297.4472625,59.9515065,0.207231219
2017-05-04,5720.0359975,309.4606665,79.0497385,0.235185486
2017-05-05,5840.208542,359.478012,88.36782749999999,0.308036
2017-05-06,5805.5929965,349.5823555,97.03134,0.3518926255
2017-05-07,5950.0618805,365.099669,105.733357,0.385430045
2017-05-08,5985.3320025,349.1203015,113.588275,0.535597595
2017-05-09,6408.9585115,334.296069,108.197645,0.738131265
2017-05-10,6536.138875,330.13758299999995,122.3287965,0.60221038
2017-05-11,6747.1820395,338.1850235,120.442076,0.72003415
2017-05-12,7005.085180499999,339.60969,115.051446,0.707327665
2017-05-13,6493.3603755,327.8658175,103.038042,0.796658105
2017-05-14,6791.192683,338.68558199999995,108.351663,0.8093645899999999
2017-05-15,6825.1151475,341.611924,108.0821315,0.8359326949999999
2017-05-16,6580.111014,347.772644,94.336025,1.013053395
2017-05-17,6658.737203,338.06951,87.9057735,1.25139625
2017-05-18,6935.815584999999,334.912141,96.492277,1.44391875
2017-05-19,7242.6579455,369.181146,107.350546,1.376535875
2017-05-20,7554.582899999999,477.840845,105.0017715,1.24138508
2017-05-21,7855.611081,473.836377,105.579339,1.3280202049999998
2017-05-22,7871.0513855,569.8666,100.188709,1.2475458
2017-05-23,8179.9344845,617.5736754999999,95.4526555,1.15051446
2017-05-24,8750.455661,652.6512749999999,120.750112,1.243310305
2017-05-25,9415.428376,743.2523635,133.99566,1.1166305
2017-05-26,8882.834132,682.8002985,109.044744,0.924108
2017-05-27,8643.8367005,626.9687735,94.1435025,1.0627242
2017-05-28,7902.779093499999,602.6339294999999,87.9057735,0.8085945
2017-05-29,8428.712059,665.588787,91.9872505,0.878287645
2017-05-30,8772.1336945,747.6418765,97.5318985,0.89484458
2017-05-31,8442.3041475,880.135861,91.9872505,0.7862618899999999
2017-06-01,8868.895503,880.3668879999999,99.7651595,0.952986375
2017-06-02,9289.7881925,849.794315,106.0798975,1.29529138
2017-06-03,9597.63167,858.1112870000001,108.8522215,1.139348155
2017-06-04,9801.0509435,863.655935,105.0017715,1.124716445
2017-06-05,9718.766827,943.206232,107.3890505,1.132417345
2017-06-06,10415.313232,953.9489875,118.516851,1.11200996
2017-06-07,11052.716725,1017.519917,115.7830315,1.0935278
2017-06-08,10363.5246795,984.8295965,109.6223115,1.06349429
2017-06-09,10776.562451,998.8452345,115.128455,1.104694105
2017-06-10,10825.2706435,1074.6990995,113.742293,1.08351663
2017-06-11,11167.2676125,1293.5586775,115.744527,1.00034691
2017-06-12,11449.1205525,1307.920856,129.4906335,1.040006545
2017-06-13,10229.7600465,1519.618597,111.586041,0.949906015
2017-06-14,10446.2323455,1494.3211405,116.976671,1.01112817
2017-06-15,9500.0997715,1323.938728,112.3946355,1.0099730349999998
2017-06-16,9404.570107,1327.173106,112.7796805,0.94336025
2017-06-17,9659.161861,1361.5576245,131.377354,0.96492277
2017-06-18,10223.329795,1417.350645,176.35061,0.999961865
2017-06-19,9778.448802,1353.5486884999998,168.64971,1.020754295
2017-06-20,10075.934569,1379.23119,182.3958165,1.08197645
2017-06-21,10605.602471,1349.6982385,175.888556,1.1859386
2017-06-22,10310.041929,1252.551385,171.345025,1.04963267
2017-06-23,10484.159278,1235.8789365,177.73677199999997,1.070040055
2017-06-24,10436.1441665,1258.5195825,177.1207,1.12279122
2017-06-25,9972.8580225,1172.616043,164.414215,1.068499875
2017-06-26,9786.380729,1075.661712,158.946576,0.992260965
2017-06-27,9418.3932225,976.782156,148.3578385,0.947595745
2017-06-28,9948.6001875,1101.7677629999998,154.94210800000002,1.00804781
2017-06-29,9925.458983,1216.203137,161.2953505,1.03423087
2017-06-30,9850.8757665,1127.796805,154.5185585,0.986100245
2017-07-01,9551.4647745,1080.744306,152.015766,0.94952097
2017-07-02,9335.8395745,1004.96745,146.625136,0.91871737
2017-07-03,9766.512407,1093.4892955,158.869567,0.976859165
2017-07-04,9905.1671115,1064.3028845,174.579403,0.971468535
2017-07-05,10077.859794,1035.9635725,209.8880295,0.952216285
2017-07-06,10118.443537,1024.2197,203.765814,0.9703134
2017-07-07,10066.000408,1023.757646,196.526968,0.96492277
2017-07-08,9679.569246,927.727423,177.505745,0.886758635
2017-07-09,9875.865187,945.9400515,197.220049,0.8856035
2017-07-10,9670.1356435,915.328974,187.2473835,0.870586745
2017-07-11,9025.531809,792.2685919999999,173.27025,0.725039735
2017-07-12,8949.5624305,733.7032475,169.34279099999998,0.68461001
2017-07-13,9252.9778905,863.0783675,181.510213,0.75391811
2017-07-14,9096.457098,790.9209344999999,175.92706049999998,0.741211625
2017-07-15,8602.5598765,759.0777129999999,163.490107,0.7096379349999999
2017-07-16,7604.946785999999,651.111095,147.8957845,0.6622773999999999
2017-07-17,7370.1078405,598.4369389999999,156.713315,0.562550745
2017-07-18,8599.5565255,731.4699865,162.3734765,0.663432535
2017-07-19,8933.9296035,874.3986905,166.9170075,0.6884604599999999
2017-07-20,8788.960160999999,748.5659845,154.4415495,0.62762335
2017-07-21,11035.466709,871.4723485000001,170.7674575,0.741211625
2017-07-22,10300.261786,832.9678485000001,174.04034,0.7065575749999999
2017-07-23,10921.9169385,887.4132115,178.9304115,0.761233965
2017-07-24,10614.1889745,879.134744,171.9996015,0.75699847
2017-07-25,10640.410539,868.1994659999999,172.3846465,0.737361175
2017-07-26,9944.095161,783.9131155,162.874035,0.67151848
2017-07-27,9854.1101445,781.179296,161.8344135,0.663432535
2017-07-28,10364.949346,781.3718185,161.2953505,0.6642026249999999
2017-07-29,10807.2505375,736.2445445,155.67369349999998,0.628778485
2017-07-30,10525.205075,793.7317629999999,158.1379815,0.6507260500000001
2017-07-31,10652.231420499998,757.691551,156.3667745,0.628778485
2017-08-01,11101.8869715,775.2110985,163.182071,0.63455416
2017-08-02,10577.1476455,869.816655,166.185422,0.68383992
2017-08-03,10475.2647385,839.860154,161.410864,0.6580419049999999
2017-08-04,10819.7259955,864.0024755,164.6067375,0.67305866
2017-08-05,11083.4818205,849.40927,166.7629895,0.67151848
2017-08-06,12563.24826,974.5103905,178.04480800000002,0.71156316
2017-08-07,12444.7699135,1018.675052,175.426502,0.69385109
2017-08-08,13098.8843595,1039.390473,177.5442495,0.68615019
2017-08-09,13204.656221,1141.6969295,189.1726085,0.757383515
2017-08-10,12894.3484555,1136.806858,183.974501,0.708867845
2017-08-11,13190.3710515,1148.5122259999998,180.8556365,0.696546405
2017-08-12,14070.9689665,1191.021194,181.3946995,0.68461001
2017-08-13,14907.479229,1186.0156089999998,178.1603215,0.66073722
2017-08-14,15642.83817,1142.120479,175.1569705,0.6380195649999999
2017-08-15,16664.516572999997,1151.900622,175.965565,0.648030735
2017-08-16,16024.263747,1103.230934,166.2239265,0.607215965
2017-08-17,16893.46433,1160.448621,169.3042865,0.6172271349999999
2017-08-18,16475.767514,1156.290135,168.7652235,0.60760101
2017-08-19,15807.5219165,1126.718679,179.970033,0.6041356050000001
2017-08-20,15981.1002025,1128.2588589999998,174.0018355,0.5875786700000001
2017-08-21,15658.23997,1148.20419,176.3891145,0.611066415
2017-08-22,15421.437295,1239.2673325,185.1681405,0.75391811
2017-08-23,15747.185365,1206.6155165,178.66088,0.932193945
2017-08-24,15945.0599905,1222.1328299999998,205.768048,0.946055565
2017-08-25,16627.590757500002,1252.474376,193.908662,0.836702785
2017-08-26,16804.9424845,1270.879527,196.7194905,0.834392515
2017-08-27,16758.313535,1281.660787,198.606211,0.807439365
2017-08-28,16733.0930875,1339.494546,235.185486,0.776635765
2017-08-29,16904.6691395,1338.647447,240.114062,0.8671213400000001
2017-08-30,17701.712289500003,1433.7150575,245.504692,0.846713955
2017-08-31,17646.689359,1478.033737,254.0141865,0.892919355
2017-09-01,18232.3042995,1495.2452485,281.1983635,0.9984216849999998
2017-09-02,18951.3373325,1507.143139,338.377546,0.973778805
2017-09-03,17611.18821,1351.6234634999998,304.87863100000004,0.8671213400000001
2017-09-04,17761.817813999998,1357.0911025,304.33956800000004,0.886758635
2017-09-05,16431.6028525,1169.381665,265.2575005,0.7874170249999999
2017-09-06,16976.942086,1224.212073,283.8936785,0.8347775599999999
2017-09-07,17784.1119195,1304.994514,313.580648,0.8909941299999999
2017-09-08,17849.14602,1291.3254165,308.9986125,0.874437195
2017-09-09,16658.7794025,1181.0100240000002,281.8144355,0.81706549
2017-09-10,16692.2013085,1169.7282055,273.7284905,0.82014585
2017-09-11,16348.5871505,1152.0931445,258.288186,0.836702785
2017-09-12,16240.813055,1147.2415775,262.3311585,0.825151435
2017-09-13,16013.713514,1132.417345,253.7061505,0.806669275
2017-09-14,14902.3581305,1062.108128,237.880801,0.763544235
2017-09-15,12487.317386,859.189413,174.04034,0.658811995
2017-09-16,14299.647192,999.4613065,200.2234,0.7107930699999999
2017-09-17,14242.506514,979.9010205,200.608445,0.70386226
2017-09-18,14206.6588245,994.95628,196.37295,0.69847163
2017-09-19,15787.923125999998,1145.6243885,216.241272,0.7442919849999999
2017-09-20,15047.404582,1089.67735,203.30376,0.71156316
2017-09-21,14948.062972,1091.833602,198.529202,0.699626765
2017-09-22,13928.1172715,992.5304965,178.891907,0.6584269500000001
2017-09-23,13864.8158735,1012.437323,183.5509515,0.66535776
2017-09-24,14585.581609,1101.7677629999998,189.7886805,0.689615595
2017-09-25,14121.602384,1088.13717,182.896375,0.676524065
2017-09-26,15143.1652735,1135.4592005,201.2630215,0.7107930699999999
2017-09-27,14988.646715,1111.3938879999998,201.2630215,0.72850514
2017-09-28,16218.865489999998,1193.5239865,219.090605,0.808209455
2017-09-29,16155.140542499998,1165.8007464999998,211.4282095,0.778946035
2017-09-30,16067.1192555,1126.564661,203.30376,0.757383515
2017-10-01,16790.349279,1165.8007464999998,213.3534345,0.7697049549999999
2017-10-02,16953.8778905,1170.3442775,211.00466,0.8020487350000001
2017-10-03,16947.062594,1142.8520645,205.1904805,0.782026395
2017-10-04,16611.534381,1123.5998145,200.8009675,0.782796485
2017-10-05,16243.739397,1123.099256,197.220049,0.822071075
2017-10-06,16639.488648,1135.8442455,198.837238,0.9164071
2017-10-07,16833.936372999997,1187.2092484999998,200.531436,0.89869503
2017-10-08,17079.864614500002,1198.491067,202.4181565,0.922952865
2017-10-09,17757.120264999998,1191.6757705,205.228985,1.077740955
2017-10-10,18395.4863705,1143.3911275,192.830536,0.962997545
2017-10-11,18341.079512,1149.205307,194.755761,0.99418619
2017-10-12,18575.34089,1166.147287,195.5643555,1.01343844
2017-10-13,20918.031679,1166.2628005,229.948874,0.94875088
2017-10-14,21705.987767,1296.9470735,227.3690725,1.00188709
2017-10-15,22427.7546195,1304.5709645,246.197773,0.98417502
2017-10-16,21860.3523075,1295.984461,252.512511,1.02113934
2017-10-17,22175.7041625,1286.9359035,249.35514200000003,0.993031055
2017-10-18,21557.052361,1217.281263,227.9081355,0.8836782750000001
2017-10-19,21472.8430195,1207.270093,233.1447475,0.83554765
2017-10-20,21942.251379,1183.6668345,229.794856,0.824381345
2017-10-21,23076.1703995,1166.9943859999998,231.335036,0.801278645
2017-10-22,23128.3054925,1153.4022975,223.6726405,0.807439365
2017-10-23,23036.703287,1132.1478135,217.627434,0.775865675
2017-10-24,22731.5551245,1098.4178714999998,210.3500835,0.738131265
2017-10-25,21227.838886,1141.658425,213.931002,0.78472171
2017-10-26,22078.4803,1141.0808575,216.3567855,0.778946035
2017-10-27,22669.986429,1137.961993,213.8924975,0.7774058549999999
2017-10-28,22196.150052,1141.1578665,211.851759,0.770475045
2017-10-29,22050.0254745,1129.4524984999998,208.771399,0.762774145
2017-10-30,23671.411465,1170.690818,218.5130375,0.775865675
2017-10-31,23581.233926,1181.31806,216.472299,0.77933108
2017-11-01,24831.937095,1169.1121335,213.699975,0.760463875
2017-11-02,25943.485001,1114.397239,203.380769,0.73543595
2017-11-03,27048.6796645,1097.070214,208.6558855,0.771245135
2017-11-04,27519.089141,1172.5005295,215.548191,0.792807655
2017-11-05,28353.94371,1152.285667,211.158678,0.77548063
2017-11-06,28453.0927975,1140.5802990000002,210.23457,0.768934865
2017-11-07,26796.3211715,1142.890569,209.849525,0.775095585
2017-11-08,27346.7815035,1123.7153279999998,233.029234,0.7912674749999999
2017-11-09,28664.135962,1183.4358075,240.191071,0.834392515
2017-11-10,27452.1298155,1230.8733515,247.0063675,0.82938693
2017-11-11,25281.28461,1143.044587,227.4460815,0.782796485
2017-11-12,24411.3524415,1209.9269035,239.266963,0.80551414
2017-11-13,22633.2916405,1178.314709,225.3668385,0.737361175
2017-11-14,25114.3676025,1211.35157,234.87745,0.770475045
2017-11-15,25401.649677,1288.822624,239.2284585,0.7893422499999999
2017-11-16,28042.904359,1275.26904,243.1559175,0.8020487350000001
2017-11-17,30240.202156,1271.8806439999998,272.226815,0.87405215
2017-11-18,29648.2724775,1277.2712740000002,259.366312,0.8621157549999999
2017-11-19,29960.428459,1334.7584925,267.298239,0.8759773750000001
2017-11-20,30967.783188,1365.6391015,276.308292,0.8940744899999999
2017-11-21,31750.3101415,1415.8489694999998,278.695571,0.927573405
2017-11-22,31188.336964,1388.164234,269.1849595,0.893689445
2017-11-23,31706.530525,1466.3668735,277.3479135,0.918332325
2017-11-24,30855.119021,1565.2464295,280.9673365,0.924108
2017-11-25,31586.9740525,1811.25168,298.5253885,0.92795845
2017-11-26,33709.226579,1788.7265475,341.8044465,0.958377005
2017-11-27,35880.110289,1811.4442025,331.90879,0.941435025
2017-11-28,37475.0051835,1829.73384,350.3524455,0.95106115
2017-11-29,38142.711718000006,1795.233808,362.789399,1.07658582
2017-11-30,37919.42412249999,1645.297285,328.82843,0.90716602
2017-12-01,38300.734186,1676.1393895,330.907673,0.912171605
2017-12-02,41821.5471615,1777.290711,381.7721175,0.952216285
2017-12-03,42018.882724,1763.352082,382.426694,0.939894845
2017-12-04,43295.22989,1782.450314,387.7788195,0.942975205
2017-12-05,44759.0554665,1797.8906185,399.907737,0.94798079
2017-12-06,44923.70070849999,1747.9502819999998,386.9317205,0.8998501649999999
2017-12-07,52944.0340405,1626.3915754999998,380.963523,0.84016819
2017-12-08,64949.313591,1620.1153419999998,369.6046955,0.784336665
2017-12-09,61792.714681,1739.5563009999998,482.615403,0.8998501649999999
2017-12-10,57140.600991,1818.6060395,600.5931909999999,0.906010885
2017-12-11,57989.5097025,1680.875443,567.787357,0.874437195
2017-12-12,64430.6964805,1976.667012,826.0370385,0.943745295
2017-12-13,65780.702755,2527.897434,1262.7935819999998,1.368834975
2017-12-14,62711.586069,2691.8110905,1174.5027635,1.76427619
2017-12-15,63408.8640595,2670.595111,1078.2030089999998,3.275577815
2017-12-16,67745.12533600001,2634.0543405,1155.057991,2.839706875
2017-12-17,74493.11597,2665.743544,1162.989918,2.8481778650000003
2017-12-18,73411.5630695,2763.5834785,1230.4883065,2.74075031
2017-12-19,73047.61853549999,3027.1082765,1376.5743794999998,2.91017011
2017-12-20,67466.5452785,3128.490625,1335.0665285,2.8277704800000003
2017-12-21,63382.6039905,3077.1641265,1173.5016465,2.75076148
2017-12-22,60190.696454,3039.5067255,1184.7449605,4.312504000000001
2017-12-23,52616.2837365,2532.8645145,1009.3954675,3.85045
2017-12-24,55433.5039835,2697.009198,1092.3341605,3.8889545
2017-12-25,53097.5129775,2603.2122360000003,1048.246508,3.76651019
2017-12-26,53252.4550855,2777.098558,1032.0361134999998,3.775366225
2017-12-27,60671.617659,2901.083048,1076.0852615,4.1199815
2017-12-28,59359.846353,2849.0634684999995,1016.7883315,4.659044499999999
2017-12-29,55440.511802500005,2759.5790105,961.996428,4.851567
2017-12-30,55416.21546299999,2847.79282,936.1599085,7.4313685
2017-12-31,48255.30257099999,2660.3144095,816.5649315,7.161837
2018-01-01,53330.6192205,2855.8402605,872.203934,7.623890999999999
2018-01-02,51768.838196,2911.5947765,863.809953,7.893422499999999
2018-01-03,56809.8858405,3318.9723865,969.5818145,8.4324855
2018-01-04,58359.3069205,3623.27345,941.9355835,10.5117285
2018-01-05,58450.139036,3636.750025,917.562235,10.5117285
2018-01-06,65283.45564199999,3711.371746,941.4735295,9.664629499999998
2018-01-07,66129.553525,3875.1313845,1073.967514,10.2036925
2018-01-08,62486.103717,4303.8404875,1045.6667065,10.704251
2018-01-09,57664.9937765,4374.5347495,978.938408,9.2795845
2018-01-10,55708.6571405,4964.154158,947.287709,7.931927
2018-01-11,57450.100162,4809.058032,959.1855995,7.5083775
2018-01-12,51242.019627,4386.894694,872.2424384999999,7.4313685
2018-01-13,53294.8100355,4855.648477,906.2034075,7.777909
2018-01-14,54846.271854,5332.950259,993.185073,7.7009
2018-01-15,52514.8628835,5234.2247210000005,912.017587,7.0463235
2018-01-16,52499.34557,4923.570415,892.8808505,6.391747
